ID	CDC1551.1.halflife	CDC1551.2.halflife	Comp.1.halflife	Comp.2.halflife
sp|P41250|SYG_HUMANGlycine--tRNAligaseOS=HomosapiensGN=GARSPE=1SV=3;tr|H7C443|H7C443_HUMANGlycine--tRNAligase(Fragment)OS=HomosapiensGN=GARSPE=1SV=1	57.24618547	56.78629456	55.12150616	49.98702847
sp|P42224|STAT1_HUMANSignaltransducerandactivatoroftranscription1-alpha/betaOS=HomosapiensGN=STAT1PE=1SV=2;tr|J3KPM9|J3KPM9_HUMANSignaltransducerandactivatoroftranscriptionOS=HomosapiensGN=STAT1PE=1SV=1;tr|E7EPD2|E7EPD2_HUMANSignaltransducerandactivatoroftranscription1-alpha/beta(Fragment)OS=HomosapiensGN=STAT1PE=1SV=1;tr|D2KFR9|D2KFR9_HUMANSignaltransducerandactivatoroftranscription1-alpha/betaOS=HomosapiensGN=STAT1PE=1SV=1;tr|E7ENM1|E7ENM1_HUMANSignaltransducerandactivatoroftranscription1-alpha/beta(Fragment)OS=HomosapiensGN=STAT1PE=1SV=1;tr|E9PH66|E9PH66_HUMANSignaltransducerandactivatoroftranscription1-alpha/beta(Fragment)OS=HomosapiensGN=STAT1PE=1SV=8;tr|H7BZB5|H7BZB5_HUMANSignaltransducerandactivatoroftranscription1-alpha/beta(Fragment)OS=HomosapiensGN=STAT1PE=1SV=1	15.5734311	15.47232619	25.45732086	32.90457241
sp|P42704|LPPRC_HUMANLeucine-richPPRmotif-containingprotein,mitochondrialOS=HomosapiensGN=LRPPRCPE=1SV=3;tr|B8ZZ38|B8ZZ38_HUMANLeucine-richPPRmotif-containingprotein,mitochondrialOS=HomosapiensGN=LRPPRCPE=1SV=1;tr|A0A0C4DG06|A0A0C4DG06_HUMANLeucine-richPPRmotif-containingprotein,mitochondrialOS=HomosapiensGN=LRPPRCPE=1SV=1;tr|C9JCA9|C9JCA9_HUMANLeucine-richPPRmotif-containingprotein,mitochondrial(Fragment)OS=HomosapiensGN=LRPPRCPE=1SV=1;tr|H7C3W8|H7C3W8_HUMANLeucine-richPPRmotif-containingprotein,mitochondrial(Fragment)OS=HomosapiensGN=LRPPRCPE=1SV=1;tr|A0A0C4DG51|A0A0C4DG51_HUMANCalcium-independentphospholipaseA2-gamma(Fragment)OS=HomosapiensGN=PNPLA8PE=1SV=1;sp|Q9NP80|PLPL8_HUMANCalcium-independentphospholipaseA2-gammaOS=HomosapiensGN=PNPLA8PE=1SV=1	30.88923046	31.12371975	33.80493613	32.62343385
sp|P46777|RL5_HUMAN60SribosomalproteinL5OS=HomosapiensGN=RPL5PE=1SV=3;tr|Q5T7N0|Q5T7N0_HUMAN60SribosomalproteinL5(Fragment)OS=HomosapiensGN=RPL5PE=1SV=2	62.0688561	65.6188524	66.40482447	65.39303051
sp|P46940|IQGA1_HUMANRasGTPase-activating-likeproteinIQGAP1OS=HomosapiensGN=IQGAP1PE=1SV=1;tr|A0A0J9YXZ5|A0A0J9YXZ5_HUMANRasGTPase-activating-likeproteinIQGAP1OS=HomosapiensGN=IQGAP1PE=1SV=1;tr|H0YLE8|H0YLE8_HUMANRasGTPase-activating-likeproteinIQGAP1OS=HomosapiensGN=IQGAP1PE=1SV=1;tr|A0A087X225|A0A087X225_HUMANRasGTPase-activating-likeproteinIQGAP1(Fragment)OS=HomosapiensGN=IQGAP1PE=1SV=1;tr|H0YKA5|H0YKA5_HUMANRasGTPase-activating-likeproteinIQGAP1(Fragment)OS=HomosapiensGN=IQGAP1PE=1SV=1;tr|A0A087WWP1|A0A087WWP1_HUMANRasGTPase-activating-likeproteinIQGAP1(Fragment)OS=HomosapiensGN=IQGAP1PE=1SV=1;tr|F2Z2E2|F2Z2E2_HUMANRasGTPase-activating-likeproteinIQGAP3OS=HomosapiensGN=IQGAP3PE=1SV=1;sp|Q86VI3|IQGA3_HUMANRasGTPase-activating-likeproteinIQGAP3OS=HomosapiensGN=IQGAP3PE=1SV=2;tr|E9PDT6|E9PDT6_HUMANRasGTPase-activating-likeproteinIQGAP2(Fragment)OS=HomosapiensGN=IQGAP2PE=1SV=1	49.34240993	50.22472757	48.42445031	49.44878039
sp|P47755|CAZA2_HUMANF-actin-cappingproteinsubunitalpha-2OS=HomosapiensGN=CAPZA2PE=1SV=3;tr|C9JUG7|C9JUG7_HUMANF-actin-cappingproteinsubunitalpha-2OS=HomosapiensGN=CAPZA2PE=1SV=1;tr|F8W9N7|F8W9N7_HUMANF-actin-cappingproteinsubunitalpha-2OS=HomosapiensGN=CAPZA2PE=1SV=1;tr|A0A0D9SET8|A0A0D9SET8_HUMANF-actin-cappingproteinsubunitalpha-2OS=HomosapiensGN=CAPZA2PE=1SV=1;tr|F8WED3|F8WED3_HUMANF-actin-cappingproteinsubunitalpha-2OS=HomosapiensGN=CAPZA2PE=1SV=1	36.05312955	39.53000201	30.32852155	36.0466618
sp|P47897|SYQ_HUMANGlutamine--tRNAligaseOS=HomosapiensGN=QARSPE=1SV=1;tr|A0A1B0GVU9|A0A1B0GVU9_HUMANGlutamine--tRNAligase(Fragment)OS=HomosapiensGN=QARSPE=1SV=1;tr|B4DDN1|B4DDN1_HUMANGlutamine--tRNAligaseOS=HomosapiensGN=QARSPE=1SV=1;tr|H7C0R3|H7C0R3_HUMANGlutamine--tRNAligase(Fragment)OS=HomosapiensGN=QARSPE=1SV=1;tr|A0A0U1RQT0|A0A0U1RQT0_HUMANGlutamine--tRNAligase(Fragment)OS=HomosapiensGN=QARSPE=1SV=1;tr|A0A0U1RQX5|A0A0U1RQX5_HUMANGlutamine--tRNAligase(Fragment)OS=HomosapiensGN=QARSPE=1SV=1;tr|A0A0U1RRC8|A0A0U1RRC8_HUMANGlutamine--tRNAligase(Fragment)OS=HomosapiensGN=QARSPE=1SV=1;tr|A0A0U1RQM8|A0A0U1RQM8_HUMANGlutamine--tRNAligase(Fragment)OS=HomosapiensGN=QARSPE=1SV=1;tr|A0A0U1RR66|A0A0U1RR66_HUMANGlutamine--tRNAligase(Fragment)OS=HomosapiensGN=QARSPE=1SV=1;tr|A0A0U1RQU2|A0A0U1RQU2_HUMANGlutamine--tRNAligaseOS=HomosapiensGN=QARSPE=1SV=1;tr|A0A0U1RQE9|A0A0U1RQE9_HUMANGlutamine--tRNAligase(Fragment)OS=HomosapiensGN=QARSPE=1SV=1;tr|A0A0U1RQQ5|A0A0U1RQQ5_HUMANGlutamine--tRNAligase(Fragment)OS=HomosapiensGN=QARSPE=1SV=2;tr|F2Z2V6|F2Z2V6_HUMANGlutamine--tRNAligaseOS=HomosapiensGN=QARSPE=1SV=1;tr|A0A0U1RRI9|A0A0U1RRI9_HUMANGlutamine--tRNAligase(Fragment)OS=HomosapiensGN=QARSPE=1SV=2;tr|A0A0U1RQX9|A0A0U1RQX9_HUMANGlutamine--tRNAligase(Fragment)OS=HomosapiensGN=QARSPE=1SV=1;tr|A0A1B0GTT3|A0A1B0GTT3_HUMANGlutamine--tRNAligase(Fragment)OS=HomosapiensGN=QARSPE=1SV=1;tr|A0A0U1RQL2|A0A0U1RQL2_HUMANGlutamine--tRNAligase(Fragment)OS=HomosapiensGN=QARSPE=1SV=1;tr|A0A0U1RQC3|A0A0U1RQC3_HUMANGlutamine--tRNAligaseOS=HomosapiensGN=QARSPE=1SV=1;tr|A0A0U1RRJ7|A0A0U1RRJ7_HUMANGlutamine--tRNAligase(Fragment)OS=HomosapiensGN=QARSPE=1SV=1;tr|A0A0U1RR79|A0A0U1RR79_HUMANGlutamine--tRNAligase(Fragment)OS=HomosapiensGN=QARSPE=1SV=1;tr|A0A0U1RQJ6|A0A0U1RQJ6_HUMANGlutamine--tRNAligase(Fragment)OS=HomosapiensGN=QARSPE=1SV=1	40.3178265	43.47859593	41.32742589	37.0317807
sp|P48047|ATPO_HUMANATPsynthasesubunitO,mitochondrialOS=HomosapiensGN=ATP5OPE=1SV=1;tr|H7C0C1|H7C0C1_HUMANUncharacterizedprotein(Fragment)OS=HomosapiensPE=4SV=2;tr|H7C068|H7C068_HUMANATPsynthasesubunitO,mitochondrial(Fragment)OS=HomosapiensGN=ATP5OPE=1SV=1;tr|H7C086|H7C086_HUMANATPsynthasesubunitO,mitochondrial(Fragment)OS=HomosapiensGN=ATP5OPE=4SV=1	58.94673204	63.54537826	57.19545724	61.75310846
sp|P48059|LIMS1_HUMANLIMandsenescentcellantigen-like-containingdomainprotein1OS=HomosapiensGN=LIMS1PE=1SV=4;tr|A0A0M3HER1|A0A0M3HER1_HUMANLIMandsenescentcellantigen-like-containingdomainprotein1(Fragment)OS=HomosapiensGN=LIMS1PE=1SV=1;tr|A0A0J9YXC7|A0A0J9YXC7_HUMANLIMandsenescentcellantigen-like-containingdomainproteinOS=HomosapiensGN=LIMS4PE=1SV=1;sp|Q7Z4I7|LIMS2_HUMANLIMandsenescentcellantigen-like-containingdomainprotein2OS=HomosapiensGN=LIMS2PE=1SV=1;tr|F8WB59|F8WB59_HUMANLIMandsenescentcellantigen-like-containingdomainprotein1OS=HomosapiensGN=LIMS1PE=1SV=2;tr|A0A0J9YYC1|A0A0J9YYC1_HUMANLIMandsenescentcellantigen-like-containingdomainprotein3OS=HomosapiensGN=LIMS3PE=4SV=1;tr|H0Y592|H0Y592_HUMANLIMandsenescentcellantigen-like-containingdomainprotein2(Fragment)OS=HomosapiensGN=LIMS2PE=1SV=1;tr|C9JF46|C9JF46_HUMANLIMandsenescentcellantigen-like-containingdomainprotein1(Fragment)OS=HomosapiensGN=LIMS1PE=1SV=8	22.14628945	22.76610659	23.23064709	20.06484288
sp|P48163|MAOX_HUMANNADP-dependentmalicenzymeOS=HomosapiensGN=ME1PE=1SV=1	38.01579703	41.05939033	47.13825108	45.66503639
sp|P48444|COPD_HUMANCoatomersubunitdeltaOS=HomosapiensGN=ARCN1PE=1SV=1;tr|B0YIW6|B0YIW6_HUMANArchain1,isoformCRA_aOS=HomosapiensGN=ARCN1PE=1SV=1;tr|Q6P1Q5|Q6P1Q5_HUMANCoatomersubunitdeltaOS=HomosapiensGN=ARCN1PE=1SV=1;tr|E9PK34|E9PK34_HUMANCoatomersubunitdeltaOS=HomosapiensGN=ARCN1PE=1SV=1	32.15116694	32.83791981	32.10897256	32.80375052
sp|P48506|GSH1_HUMANGlutamate--cysteineligasecatalyticsubunitOS=HomosapiensGN=GCLCPE=1SV=2;tr|E1CEI4|E1CEI4_HUMANGlutamate--cysteineligasecatalyticsubunitOS=HomosapiensGN=GCLCPE=1SV=1;tr|A0A0C4DGB2|A0A0C4DGB2_HUMANGlutamate--cysteineligasecatalyticsubunitOS=HomosapiensGN=GCLCPE=1SV=1;tr|D6R959|D6R959_HUMANGlutamate--cysteineligasecatalyticsubunit(Fragment)OS=HomosapiensGN=GCLCPE=1SV=1;tr|D6REX4|D6REX4_HUMANGlutamate--cysteineligasecatalyticsubunitOS=HomosapiensGN=GCLCPE=1SV=1;tr|H0Y9I7|H0Y9I7_HUMANGlutamate--cysteineligasecatalyticsubunit(Fragment)OS=HomosapiensGN=GCLCPE=1SV=1;tr|H0YAB6|H0YAB6_HUMANGlutamate--cysteineligasecatalyticsubunit(Fragment)OS=HomosapiensGN=GCLCPE=1SV=2;tr|D6RGF8|D6RGF8_HUMANGlutamate--cysteineligasecatalyticsubunitOS=HomosapiensGN=GCLCPE=1SV=1	30.21196283	32.52703308	33.51512965	30.72518259
sp|P48643|TCPE_HUMANT-complexprotein1subunitepsilonOS=HomosapiensGN=CCT5PE=1SV=1;tr|B7ZAR1|B7ZAR1_HUMANT-complexprotein1subunitepsilonOS=HomosapiensGN=CCT5PE=1SV=1;tr|E9PCA1|E9PCA1_HUMANT-complexprotein1subunitepsilonOS=HomosapiensGN=CCT5PE=1SV=1;tr|E7ENZ3|E7ENZ3_HUMANT-complexprotein1subunitepsilonOS=HomosapiensGN=CCT5PE=1SV=1;tr|D6RIZ7|D6RIZ7_HUMANT-complexprotein1subunitepsilonOS=HomosapiensGN=CCT5PE=1SV=1;tr|H0Y914|H0Y914_HUMANT-complexprotein1subunitepsilon(Fragment)OS=HomosapiensGN=CCT5PE=1SV=1	59.35360871	62.9114334	65.86779727	65.18201391
sp|P48735|IDHP_HUMANIsocitratedehydrogenase[NADP],mitochondrialOS=HomosapiensGN=IDH2PE=1SV=2;tr|H0YL11|H0YL11_HUMANIsocitratedehydrogenase[NADP],mitochondrialOS=HomosapiensGN=IDH2PE=1SV=1	60.08641751	63.9944851	53.71881266	56.30172988
sp|P49327|FAS_HUMANFattyacidsynthaseOS=HomosapiensGN=FASNPE=1SV=3;tr|A0A0U1RQF0|A0A0U1RQF0_HUMANFattyacidsynthaseOS=HomosapiensGN=FASNPE=1SV=1;tr|A0A0U1RRG3|A0A0U1RRG3_HUMANFattyacidsynthase(Fragment)OS=HomosapiensGN=FASNPE=1SV=1;tr|A0A1B0GTR5|A0A1B0GTR5_HUMANFattyacidsynthase(Fragment)OS=HomosapiensGN=FASNPE=1SV=1;tr|J3KTF0|J3KTF0_HUMANFattyacidsynthase(Fragment)OS=HomosapiensGN=FASNPE=1SV=1	56.85324951	59.12746711	56.48403878	54.89030768
sp|P49368|TCPG_HUMANT-complexprotein1subunitgammaOS=HomosapiensGN=CCT3PE=1SV=4;tr|B4DUR8|B4DUR8_HUMANT-complexprotein1subunitgammaOS=HomosapiensGN=CCT3PE=1SV=1;tr|Q5SZX6|Q5SZX6_HUMANT-complexprotein1subunitgamma(Fragment)OS=HomosapiensGN=CCT3PE=1SV=1;tr|E9PRC8|E9PRC8_HUMANT-complexprotein1subunitgamma(Fragment)OS=HomosapiensGN=CCT3PE=1SV=1;tr|E9PQ35|E9PQ35_HUMANT-complexprotein1subunitgamma(Fragment)OS=HomosapiensGN=CCT3PE=1SV=1;tr|Q5SZX9|Q5SZX9_HUMANT-complexprotein1subunitgamma(Fragment)OS=HomosapiensGN=CCT3PE=1SV=1;tr|Q5SZW8|Q5SZW8_HUMANT-complexprotein1subunitgamma(Fragment)OS=HomosapiensGN=CCT3PE=1SV=1;tr|E9PM09|E9PM09_HUMANT-complexprotein1subunitgamma(Fragment)OS=HomosapiensGN=CCT3PE=1SV=1	46.95854985	49.65167919	51.33279208	52.62260609
sp|P49411|EFTU_HUMANElongationfactorTu,mitochondrialOS=HomosapiensGN=TUFMPE=1SV=2;tr|H3BNU3|H3BNU3_HUMANElongationfactorTu,mitochondrialOS=HomosapiensGN=TUFMPE=1SV=1	64.74828744	67.95462709	64.44960069	67.92265242
sp|P49588|SYAC_HUMANAlanine--tRNAligase,cytoplasmicOS=HomosapiensGN=AARSPE=1SV=2;tr|H3BPK7|H3BPK7_HUMANAlanine--tRNAligase,cytoplasmic(Fragment)OS=HomosapiensGN=AARSPE=1SV=3	49.4457121	54.40018239	56.72065202	61.05447572
sp|P49591|SYSC_HUMANSerine--tRNAligase,cytoplasmicOS=HomosapiensGN=SARSPE=1SV=3;tr|Q5T5C7|Q5T5C7_HUMANSerine--tRNAligase,cytoplasmicOS=HomosapiensGN=SARSPE=1SV=1	47.84667574	50.42929958	47.58160177	48.35650175
sp|P49755|TMEDA_HUMANTransmembraneemp24domain-containingprotein10OS=HomosapiensGN=TMED10PE=1SV=2;tr|G3V2K7|G3V2K7_HUMANTransmembraneemp24domain-containingprotein10OS=HomosapiensGN=TMED10PE=1SV=1	43.68077326	58.72823177	54.05355878	52.95642436
sp|P50395|GDIB_HUMANRabGDPdissociationinhibitorbetaOS=HomosapiensGN=GDI2PE=1SV=2;tr|Q5SX87|Q5SX87_HUMANRabGDPdissociationinhibitor(Fragment)OS=HomosapiensGN=GDI2PE=1SV=1;tr|Q5SX91|Q5SX91_HUMANRabGDPdissociationinhibitor(Fragment)OS=HomosapiensGN=GDI2PE=1SV=1;tr|V9GYF8|V9GYF8_HUMANRabGDPdissociationinhibitor(Fragment)OS=HomosapiensGN=GDI2PE=1SV=1;tr|Q5SX90|Q5SX90_HUMANRabGDPdissociationinhibitor(Fragment)OS=HomosapiensGN=GDI2PE=1SV=1;tr|Q5SX86|Q5SX86_HUMANRabGDPdissociationinhibitor(Fragment)OS=HomosapiensGN=GDI2PE=1SV=1;tr|V9GYJ7|V9GYJ7_HUMANRabGDPdissociationinhibitor(Fragment)OS=HomosapiensGN=GDI2PE=1SV=8	58.48808001	58.97372525	60.5115833	64.35148632
sp|P50416|CPT1A_HUMANCarnitineO-palmitoyltransferase1,liverisoformOS=HomosapiensGN=CPT1APE=1SV=2;tr|H3BMD2|H3BMD2_HUMANCarnitineO-palmitoyltransferase1,liverisoformOS=HomosapiensGN=CPT1APE=1SV=1;tr|H3BUJ0|H3BUJ0_HUMANCarnitineO-palmitoyltransferase1,liverisoform(Fragment)OS=HomosapiensGN=CPT1APE=1SV=1;tr|H3BP22|H3BP22_HUMANCarnitineO-palmitoyltransferase1,liverisoform(Fragment)OS=HomosapiensGN=CPT1APE=1SV=8;tr|H3BUV7|H3BUV7_HUMANCarnitineO-palmitoyltransferase1,liverisoform(Fragment)OS=HomosapiensGN=CPT1APE=1SV=1	50.82350042	49.69603335	45.95522782	51.06283322
sp|P50454|SERPH_HUMANSerpinH1OS=HomosapiensGN=SERPINH1PE=1SV=2;tr|E9PR70|E9PR70_HUMANSerpinH1(Fragment)OS=HomosapiensGN=SERPINH1PE=1SV=1;tr|E9PPV6|E9PPV6_HUMANSerpinH1OS=HomosapiensGN=SERPINH1PE=1SV=1;tr|E9PKH2|E9PKH2_HUMANSerpinH1OS=HomosapiensGN=SERPINH1PE=1SV=1;tr|E9PNX1|E9PNX1_HUMANSerpinH1(Fragment)OS=HomosapiensGN=SERPINH1PE=1SV=1;tr|E9PK86|E9PK86_HUMANSerpinH1(Fragment)OS=HomosapiensGN=SERPINH1PE=1SV=1;tr|E9PMI5|E9PMI5_HUMANSerpinH1(Fragment)OS=HomosapiensGN=SERPINH1PE=1SV=1;tr|E9PJH8|E9PJH8_HUMANSerpinH1(Fragment)OS=HomosapiensGN=SERPINH1PE=1SV=1;tr|E9PIG2|E9PIG2_HUMANSerpinH1(Fragment)OS=HomosapiensGN=SERPINH1PE=1SV=2;tr|E9PRS3|E9PRS3_HUMANSerpinH1(Fragment)OS=HomosapiensGN=SERPINH1PE=1SV=8;tr|E9PQ34|E9PQ34_HUMANSerpinH1(Fragment)OS=HomosapiensGN=SERPINH1PE=1SV=1;tr|E9PLA6|E9PLA6_HUMANSerpinH1(Fragment)OS=HomosapiensGN=SERPINH1PE=1SV=8;tr|H0YEP8|H0YEP8_HUMANSerpinH1(Fragment)OS=HomosapiensGN=SERPINH1PE=1SV=1	34.97753262	36.26405868	36.62397054	34.3066168
sp|P50502|F10A1_HUMANHsc70-interactingproteinOS=HomosapiensGN=ST13PE=1SV=2;sp|Q8NFI4|F10A5_HUMANPutativeproteinFAM10A5OS=HomosapiensGN=ST13P5PE=5SV=1;tr|H7C3I1|H7C3I1_HUMANHsc70-interactingprotein(Fragment)OS=HomosapiensGN=ST13PE=1SV=1;tr|Q3KNR6|Q3KNR6_HUMANHsc70-interactingproteinOS=HomosapiensGN=ST13PE=1SV=1;sp|Q8IZP2|ST134_HUMANPutativeproteinFAM10A4OS=HomosapiensGN=ST13P4PE=5SV=1;tr|F6VDH7|F6VDH7_HUMANHsc70-interactingprotein(Fragment)OS=HomosapiensGN=ST13PE=1SV=1;tr|F8WAQ7|F8WAQ7_HUMANHsc70-interactingproteinOS=HomosapiensGN=ST13PE=4SV=1	43.72088478	44.60915325	47.6307562	46.52422443
sp|P50552|VASP_HUMANVasodilator-stimulatedphosphoproteinOS=HomosapiensGN=VASPPE=1SV=3;tr|K7ENL7|K7ENL7_HUMANVasodilator-stimulatedphosphoproteinOS=HomosapiensGN=VASPPE=1SV=1;tr|K7EM16|K7EM16_HUMANVasodilator-stimulatedphosphoprotein(Fragment)OS=HomosapiensGN=VASPPE=1SV=1;tr|K7ENR7|K7ENR7_HUMANVasodilator-stimulatedphosphoprotein(Fragment)OS=HomosapiensGN=VASPPE=1SV=1;tr|K7EQD0|K7EQD0_HUMANVasodilator-stimulatedphosphoprotein(Fragment)OS=HomosapiensGN=VASPPE=1SV=8;tr|K7EIG8|K7EIG8_HUMANVasodilator-stimulatedphosphoprotein(Fragment)OS=HomosapiensGN=VASPPE=1SV=1	57.32432371	57.21924538	63.6974668	65.27623432
sp|P50897|PPT1_HUMANPalmitoyl-proteinthioesterase1OS=HomosapiensGN=PPT1PE=1SV=1;tr|E9PMG2|E9PMG2_HUMANPalmitoyl-proteinthioesterase1(Fragment)OS=HomosapiensGN=PPT1PE=1SV=1;tr|E9PIA8|E9PIA8_HUMANPalmitoyl-proteinthioesterase1(Fragment)OS=HomosapiensGN=PPT1PE=1SV=9;tr|Q5T0S4|Q5T0S4_HUMANPalmitoyl-proteinthioesterase1(Fragment)OS=HomosapiensGN=PPT1PE=1SV=1;tr|E9PP28|E9PP28_HUMANPalmitoyl-proteinthioesterase1(Fragment)OS=HomosapiensGN=PPT1PE=1SV=1;tr|E9PK48|E9PK48_HUMANPalmitoyl-proteinthioesterase1OS=HomosapiensGN=PPT1PE=1SV=1;tr|E9PSE5|E9PSE5_HUMANPalmitoyl-proteinthioesterase1OS=HomosapiensGN=PPT1PE=1SV=1	17.28951307	17.44098917	16.32941048	17.84886806
sp|P50990|TCPQ_HUMANT-complexprotein1subunitthetaOS=HomosapiensGN=CCT8PE=1SV=4;tr|H7C4C8|H7C4C8_HUMANT-complexprotein1subunittheta(Fragment)OS=HomosapiensGN=CCT8PE=1SV=1;tr|H7C2U0|H7C2U0_HUMANT-complexprotein1subunittheta(Fragment)OS=HomosapiensGN=CCT8PE=1SV=1	55.95307272	56.17172197	57.84408128	57.71946492
sp|P50991|TCPD_HUMANT-complexprotein1subunitdeltaOS=HomosapiensGN=CCT4PE=1SV=4	56.89591916	56.47220616	63.63569641	60.98210236
sp|P50995|ANX11_HUMANAnnexinA11OS=HomosapiensGN=ANXA11PE=1SV=1;tr|H0Y6E1|H0Y6E1_HUMANAnnexinA11(Fragment)OS=HomosapiensGN=ANXA11PE=1SV=1;tr|E5RIN3|E5RIN3_HUMANAnnexinA13(Fragment)OS=HomosapiensGN=ANXA13PE=1SV=1;sp|P27216|ANX13_HUMANAnnexinA13OS=HomosapiensGN=ANXA13PE=1SV=3	34.8215211	34.74545807	32.20159928	32.51394796
sp|P51148|RAB5C_HUMANRas-relatedproteinRab-5COS=HomosapiensGN=RAB5CPE=1SV=2;tr|K7ERI8|K7ERI8_HUMANUncharacterizedproteinOS=HomosapiensPE=4SV=1;tr|K7ERQ8|K7ERQ8_HUMANUncharacterizedprotein(Fragment)OS=HomosapiensPE=4SV=1;tr|F8VVK3|F8VVK3_HUMANRas-relatedproteinRab-5C(Fragment)OS=HomosapiensGN=RAB5CPE=1SV=1;tr|K7ENY4|K7ENY4_HUMANRas-relatedproteinRab-5C(Fragment)OS=HomosapiensGN=RAB5CPE=1SV=1;tr|F8VVZ0|F8VVZ0_HUMANRas-relatedproteinRab-5B(Fragment)OS=HomosapiensGN=RAB5BPE=1SV=1;tr|F8VUA5|F8VUA5_HUMANRas-relatedproteinRab-5B(Fragment)OS=HomosapiensGN=RAB5BPE=1SV=1;tr|F8VWU4|F8VWU4_HUMANRas-relatedproteinRab-5C(Fragment)OS=HomosapiensGN=RAB5CPE=1SV=8;tr|K7EIP6|K7EIP6_HUMANUncharacterizedprotein(Fragment)OS=HomosapiensPE=4SV=1;tr|F8WCY6|F8WCY6_HUMANRas-relatedproteinRab-5AOS=HomosapiensGN=RAB5APE=1SV=1;tr|F8WD79|F8WD79_HUMANRas-relatedproteinRab-5AOS=HomosapiensGN=RAB5APE=1SV=1;tr|F8VPW9|F8VPW9_HUMANRas-relatedproteinRab-5BOS=HomosapiensGN=RAB5BPE=1SV=1;tr|F8VSF8|F8VSF8_HUMANRas-relatedproteinRab-5C(Fragment)OS=HomosapiensGN=RAB5CPE=4SV=1;tr|F8VWZ7|F8VWZ7_HUMANRas-relatedproteinRab-5B(Fragment)OS=HomosapiensGN=RAB5BPE=1SV=1	33.51268213	34.57929495	32.75933477	33.28470869
sp|P51149|RAB7A_HUMANRas-relatedproteinRab-7aOS=HomosapiensGN=RAB7APE=1SV=1;tr|C9J8S3|C9J8S3_HUMANRas-relatedproteinRab-7aOS=HomosapiensGN=RAB7APE=1SV=1;tr|C9J592|C9J592_HUMANRas-relatedproteinRab-7a(Fragment)OS=HomosapiensGN=RAB7APE=1SV=1;tr|C9J4V0|C9J4V0_HUMANRas-relatedproteinRab-7aOS=HomosapiensGN=RAB7APE=1SV=1;tr|C9IZZ0|C9IZZ0_HUMANRas-relatedproteinRab-7a(Fragment)OS=HomosapiensGN=RAB7APE=1SV=1;tr|C9J4S4|C9J4S4_HUMANRas-relatedproteinRab-7aOS=HomosapiensGN=RAB7APE=1SV=1;tr|C9J7D1|C9J7D1_HUMANRas-relatedproteinRab-7aOS=HomosapiensGN=RAB7APE=1SV=1	32.07333901	35.13589316	35.0520421	34.83989502
sp|P51571|SSRD_HUMANTranslocon-associatedproteinsubunitdeltaOS=HomosapiensGN=SSR4PE=1SV=1;tr|A6NLM8|A6NLM8_HUMANTranslocon-associatedproteinsubunitdeltaOS=HomosapiensGN=SSR4PE=1SV=1	17.66890005	17.14019171	17.95447161	19.19671804
sp|P52209|6PGD_HUMAN6-phosphogluconatedehydrogenase,decarboxylatingOS=HomosapiensGN=PGDPE=1SV=3;tr|K7EM49|K7EM49_HUMAN6-phosphogluconatedehydrogenase,decarboxylating(Fragment)OS=HomosapiensGN=PGDPE=1SV=1;tr|K7EMN2|K7EMN2_HUMAN6-phosphogluconatedehydrogenase,decarboxylating(Fragment)OS=HomosapiensGN=PGDPE=1SV=1;tr|K7EPF6|K7EPF6_HUMAN6-phosphogluconatedehydrogenase,decarboxylating(Fragment)OS=HomosapiensGN=PGDPE=1SV=1;tr|K7ELN9|K7ELN9_HUMAN6-phosphogluconatedehydrogenase,decarboxylating(Fragment)OS=HomosapiensGN=PGDPE=1SV=1	52.75680798	54.95754698	60.45881338	60.13669099
sp|P52272|HNRPM_HUMANHeterogeneousnuclearribonucleoproteinMOS=HomosapiensGN=HNRNPMPE=1SV=3;tr|A0A087X0X3|A0A087X0X3_HUMANHeterogeneousnuclearribonucleoproteinMOS=HomosapiensGN=HNRNPMPE=1SV=1;tr|M0QZM1|M0QZM1_HUMANHeterogeneousnuclearribonucleoproteinM(Fragment)OS=HomosapiensGN=HNRNPMPE=1SV=1;tr|M0R2I7|M0R2I7_HUMANHeterogeneousnuclearribonucleoproteinM(Fragment)OS=HomosapiensGN=HNRNPMPE=1SV=1;tr|M0R2T0|M0R2T0_HUMANHeterogeneousnuclearribonucleoproteinM(Fragment)OS=HomosapiensGN=HNRNPMPE=1SV=1;tr|M0R019|M0R019_HUMANHeterogeneousnuclearribonucleoproteinM(Fragment)OS=HomosapiensGN=HNRNPMPE=1SV=8;tr|M0R0N3|M0R0N3_HUMANHeterogeneousnuclearribonucleoproteinM(Fragment)OS=HomosapiensGN=HNRNPMPE=1SV=8;tr|M0QYQ7|M0QYQ7_HUMANHeterogeneousnuclearribonucleoproteinM(Fragment)OS=HomosapiensGN=HNRNPMPE=1SV=1;tr|M0QY96|M0QY96_HUMANHeterogeneousnuclearribonucleoproteinM(Fragment)OS=HomosapiensGN=HNRNPMPE=1SV=1;tr|M0R0Y6|M0R0Y6_HUMANHeterogeneousnuclearribonucleoproteinMOS=HomosapiensGN=HNRNPMPE=1SV=1;tr|M0QYL3|M0QYL3_HUMANHeterogeneousnuclearribonucleoproteinM(Fragment)OS=HomosapiensGN=HNRNPMPE=1SV=1	45.32060818	45.38523614	45.73627227	46.3285495
