ID	CDC1551.1.halflife	CDC1551.2.halflife	dPPE38.1.halflife	dPPE38.2.halflife
sp|P29373|RABP2_HUMANCellularretinoicacid-bindingprotein2OS=HomosapiensGN=CRABP2PE=1SV=2;tr|Q5SYZ4|Q5SYZ4_HUMANCellularretinoicacid-bindingprotein2(Fragment)OS=HomosapiensGN=CRABP2PE=1SV=1;tr|B5MCB5|B5MCB5_HUMANCellularretinoicacid-bindingprotein1(Fragment)OS=HomosapiensGN=CRABP1PE=1SV=2;sp|P29762|RABP1_HUMANCellularretinoicacid-bindingprotein1OS=HomosapiensGN=CRABP1PE=1SV=2	20.18999539	19.62170364	19.68227529	21.07116231
sp|P29401|TKT_HUMANTransketolaseOS=HomosapiensGN=TKTPE=1SV=3;tr|A0A0B4J1R6|A0A0B4J1R6_HUMANTransketolaseOS=HomosapiensGN=TKTPE=1SV=1;tr|E9PFF2|E9PFF2_HUMANTransketolaseOS=HomosapiensGN=TKTPE=1SV=1;tr|F8W888|F8W888_HUMANTransketolaseOS=HomosapiensGN=TKTPE=1SV=1;tr|F8WAX4|F8WAX4_HUMANTransketolaseOS=HomosapiensGN=TKTPE=1SV=1	66.36550217	68.946831	78.75316205	78.47291043
sp|P30040|ERP29_HUMANEndoplasmicreticulumresidentprotein29OS=HomosapiensGN=ERP29PE=1SV=4;tr|F8VY02|F8VY02_HUMANEndoplasmicreticulumresidentprotein29OS=HomosapiensGN=ERP29PE=1SV=1;tr|F8W1G0|F8W1G0_HUMANEndoplasmicreticulumresidentprotein29(Fragment)OS=HomosapiensGN=ERP29PE=1SV=2	54.84368786	56.46313355	55.15653104	53.47328089
sp|P30041|PRDX6_HUMANPeroxiredoxin-6OS=HomosapiensGN=PRDX6PE=1SV=3	56.81754833	59.36347249	58.83147568	61.02468528
sp|P30048|PRDX3_HUMANThioredoxin-dependentperoxidereductase,mitochondrialOS=HomosapiensGN=PRDX3PE=1SV=3	62.78970798	66.69010766	67.07954097	69.77155349
sp|P30050|RL12_HUMAN60SribosomalproteinL12OS=HomosapiensGN=RPL12PE=1SV=1	60.30554303	77.30837611	88.39103763	82.39036191
sp|P30101|PDIA3_HUMANProteindisulfide-isomeraseA3OS=HomosapiensGN=PDIA3PE=1SV=4	51.43612912	52.63374563	49.40561205	49.39713873
sp|P30153|2AAA_HUMANSerine/threonine-proteinphosphatase2A65kDaregulatorysubunitAalphaisoformOS=HomosapiensGN=PPP2R1APE=1SV=4;tr|B3KQV6|B3KQV6_HUMANSerine/threonine-proteinphosphatase2A65kDaregulatorysubunitAalphaisoformOS=HomosapiensGN=PPP2R1APE=1SV=1;tr|C9J9C1|C9J9C1_HUMANSerine/threonine-proteinphosphatase2A65kDaregulatorysubunitAalphaisoform(Fragment)OS=HomosapiensGN=PPP2R1APE=1SV=2;sp|P30154|2AAB_HUMANSerine/threonine-proteinphosphatase2A65kDaregulatorysubunitAbetaisoformOS=HomosapiensGN=PPP2R1BPE=1SV=3;tr|E9PH38|E9PH38_HUMANSerine/threonine-proteinphosphatase2A65kDaregulatorysubunitAalphaisoform(Fragment)OS=HomosapiensGN=PPP2R1APE=1SV=2;tr|E9PPI5|E9PPI5_HUMANSerine/threonine-proteinphosphatase2A65kDaregulatorysubunitAbetaisoformOS=HomosapiensGN=PPP2R1BPE=1SV=1;tr|E9PNM7|E9PNM7_HUMANSerine/threonine-proteinphosphatase2A65kDaregulatorysubunitAbetaisoform(Fragment)OS=HomosapiensGN=PPP2R1BPE=1SV=1;tr|E9PHZ6|E9PHZ6_HUMANSerine/threonine-proteinphosphatase2A65kDaregulatorysubunitAbetaisoformOS=HomosapiensGN=PPP2R1BPE=1SV=1;tr|H0YDG7|H0YDG7_HUMANSerine/threonine-proteinphosphatase2A65kDaregulatorysubunitAbetaisoform(Fragment)OS=HomosapiensGN=PPP2R1BPE=1SV=1	37.33703194	41.34184705	40.28406607	39.04757826
sp|P30484|1B46_HUMANHLAclassIhistocompatibilityantigen,B-46alphachainOS=HomosapiensGN=HLA-BPE=1SV=1;sp|P30464|1B15_HUMANHLAclassIhistocompatibilityantigen,B-15alphachainOS=HomosapiensGN=HLA-BPE=1SV=2;sp|P30685|1B35_HUMANHLAclassIhistocompatibilityantigen,B-35alphachainOS=HomosapiensGN=HLA-BPE=1SV=1;sp|P30495|1B56_HUMANHLAclassIhistocompatibilityantigen,B-56alphachainOS=HomosapiensGN=HLA-BPE=1SV=1;sp|P30491|1B53_HUMANHLAclassIhistocompatibilityantigen,B-53alphachainOS=HomosapiensGN=HLA-BPE=1SV=1;sp|P30498|1B78_HUMANHLAclassIhistocompatibilityantigen,B-78alphachainOS=HomosapiensGN=HLA-BPE=1SV=1;sp|P30490|1B52_HUMANHLAclassIhistocompatibilityantigen,B-52alphachainOS=HomosapiensGN=HLA-BPE=1SV=1;sp|P18464|1B51_HUMANHLAclassIhistocompatibilityantigen,B-51alphachainOS=HomosapiensGN=HLA-BPE=1SV=1;tr|A0A140TA13|A0A140TA13_HUMANHLAclassIhistocompatibilityantigen,B-46alphachainOS=HomosapiensGN=HLA-BPE=1SV=1;tr|A0A140T953|A0A140T953_HUMANHLAclassIhistocompatibilityantigen,B-46alphachain(Fragment)OS=HomosapiensGN=HLA-BPE=1SV=1;sp|Q29718|1B82_HUMANHLAclassIhistocompatibilityantigen,B-82alphachainOS=HomosapiensGN=HLA-BPE=1SV=1;sp|P30481|1B44_HUMANHLAclassIhistocompatibilityantigen,B-44alphachainOS=HomosapiensGN=HLA-BPE=1SV=1;sp|P30485|1B47_HUMANHLAclassIhistocompatibilityantigen,B-47alphachainOS=HomosapiensGN=HLA-BPE=1SV=1;sp|P30461|1B13_HUMANHLAclassIhistocompatibilityantigen,B-13alphachainOS=HomosapiensGN=HLA-BPE=1SV=1;sp|Q95365|1B38_HUMANHLAclassIhistocompatibilityantigen,B-38alphachainOS=HomosapiensGN=HLA-BPE=1SV=1;sp|Q29836|1B67_HUMANHLAclassIhistocompatibilityantigen,B-67alphachainOS=HomosapiensGN=HLA-BPE=1SV=1;sp|P30475|1B39_HUMANHLAclassIhistocompatibilityantigen,B-39alphachainOS=HomosapiensGN=HLA-BPE=1SV=1;sp|P30488|1B50_HUMANHLAclassIhistocompatibilityantigen,B-50alphachainOS=HomosapiensGN=HLA-BPE=1SV=1;sp|P30487|1B49_HUMANHLAclassIhistocompatibilityantigen,B-49alphachainOS=HomosapiensGN=HLA-BPE=1SV=2;sp|P03989|1B27_HUMANHLAclassIhistocompatibilityantigen,B-27alphachainOS=HomosapiensGN=HLA-BPE=1SV=2;tr|A0A140TA14|A0A140TA14_HUMANHLAclassIhistocompatibilityantigen,B-46alphachainOS=HomosapiensGN=HLA-BPE=1SV=1;tr|A0A140TA11|A0A140TA11_HUMANHLAclassIhistocompatibilityantigen,B-46alphachainOS=HomosapiensGN=HLA-BPE=1SV=1;tr|A0A140T9G0|A0A140T9G0_HUMANHLAclassIhistocompatibilityantigen,B-46alphachain(Fragment)OS=HomosapiensGN=HLA-BPE=1SV=1;tr|A0A140T9Y5|A0A140T9Y5_HUMANHLAclassIhistocompatibilityantigen,B-46alphachain(Fragment)OS=HomosapiensGN=HLA-BPE=1SV=1;tr|A0A140T997|A0A140T997_HUMANHLAclassIhistocompatibilityantigen,B-46alphachain(Fragment)OS=HomosapiensGN=HLA-BPE=1SV=1;sp|P30483|1B45_HUMANHLAclassIhistocompatibilityantigen,B-45alphachainOS=HomosapiensGN=HLA-BPE=1SV=1;tr|A0A140T9H3|A0A140T9H3_HUMANHLAclassIhistocompatibilityantigen,B-46alphachain(Fragment)OS=HomosapiensGN=HLA-BPE=1SV=1;tr|A0A140T9A9|A0A140T9A9_HUMANHLAclassIhistocompatibilityantigen,B-46alphachain(Fragment)OS=HomosapiensGN=HLA-BPE=1SV=1;sp|Q31610|1B81_HUMANHLAclassIhistocompatibilityantigen,B-81alphachainOS=HomosapiensGN=HLA-BPE=1SV=1;sp|P30486|1B48_HUMANHLAclassIhistocompatibilityantigen,B-48alphachainOS=HomosapiensGN=HLA-BPE=1SV=1	4.316373665	4.021905283	4.270559412	4.325267734
sp|P31146|COR1A_HUMANCoronin-1AOS=HomosapiensGN=CORO1APE=1SV=4;tr|H3BRY3|H3BRY3_HUMANCoroninOS=HomosapiensGN=CORO1APE=1SV=1;tr|H3BTU6|H3BTU6_HUMANCoronin(Fragment)OS=HomosapiensGN=CORO1APE=1SV=1;tr|H3BRJ0|H3BRJ0_HUMANCoronin(Fragment)OS=HomosapiensGN=CORO1APE=1SV=1;tr|H3BNA2|H3BNA2_HUMANCoronin(Fragment)OS=HomosapiensGN=CORO1APE=1SV=1;tr|H3BU76|H3BU76_HUMANCoronin(Fragment)OS=HomosapiensGN=CORO1APE=1SV=1;tr|H3BSL1|H3BSL1_HUMANCoronin(Fragment)OS=HomosapiensGN=CORO1APE=1SV=1	62.53429709	61.45554454	52.48271565	53.45319181
sp|P31153|METK2_HUMANS-adenosylmethioninesynthaseisoformtype-2OS=HomosapiensGN=MAT2APE=1SV=1;sp|Q00266|METK1_HUMANS-adenosylmethioninesynthaseisoformtype-1OS=HomosapiensGN=MAT1APE=1SV=2	23.12676235	25.19711089	26.58757989	26.72418194
sp|P31946|1433B_HUMAN14-3-3proteinbeta/alphaOS=HomosapiensGN=YWHABPE=1SV=3;tr|Q4VY20|Q4VY20_HUMAN14-3-3proteinbeta/alpha(Fragment)OS=HomosapiensGN=YWHABPE=1SV=1;tr|Q4VY19|Q4VY19_HUMAN14-3-3proteinbeta/alpha(Fragment)OS=HomosapiensGN=YWHABPE=1SV=1;tr|A0A0J9YWE8|A0A0J9YWE8_HUMAN14-3-3proteinbeta/alphaOS=HomosapiensGN=YWHABPE=1SV=1;tr|A0A0J9YWZ2|A0A0J9YWZ2_HUMAN14-3-3proteinbeta/alpha(Fragment)OS=HomosapiensGN=YWHABPE=1SV=1	56.87185499	57.87742893	57.94333586	59.3867234
sp|P31948|STIP1_HUMANStress-induced-phosphoprotein1OS=HomosapiensGN=STIP1PE=1SV=1;tr|F5H783|F5H783_HUMANStress-induced-phosphoprotein1OS=HomosapiensGN=STIP1PE=1SV=1;tr|F5GXD8|F5GXD8_HUMANStress-induced-phosphoprotein1OS=HomosapiensGN=STIP1PE=1SV=1;tr|H0YGI8|H0YGI8_HUMANStress-induced-phosphoprotein1(Fragment)OS=HomosapiensGN=STIP1PE=1SV=1	63.6293204	71.84354975	71.61671322	66.40046835
sp|P34897|GLYM_HUMANSerinehydroxymethyltransferase,mitochondrialOS=HomosapiensGN=SHMT2PE=1SV=3;tr|H0YIZ0|H0YIZ0_HUMANSerinehydroxymethyltransferase(Fragment)OS=HomosapiensGN=SHMT2PE=1SV=1;tr|G3V2Y4|G3V2Y4_HUMANSerinehydroxymethyltransferase(Fragment)OS=HomosapiensGN=SHMT2PE=1SV=1;tr|G3V5L0|G3V5L0_HUMANSerinehydroxymethyltransferase,mitochondrial(Fragment)OS=HomosapiensGN=SHMT2PE=1SV=1;tr|G3V4W5|G3V4W5_HUMANSerinehydroxymethyltransferase,mitochondrial(Fragment)OS=HomosapiensGN=SHMT2PE=1SV=1;tr|G3V540|G3V540_HUMANSerinehydroxymethyltransferase,mitochondrialOS=HomosapiensGN=SHMT2PE=1SV=1;tr|G3V241|G3V241_HUMANSerinehydroxymethyltransferase,mitochondrial(Fragment)OS=HomosapiensGN=SHMT2PE=1SV=1;tr|G3V3Y8|G3V3Y8_HUMANSerinehydroxymethyltransferase,mitochondrial(Fragment)OS=HomosapiensGN=SHMT2PE=1SV=1;tr|G3V4T0|G3V4T0_HUMANSerinehydroxymethyltransferase,mitochondrial(Fragment)OS=HomosapiensGN=SHMT2PE=1SV=1;tr|G3V4X0|G3V4X0_HUMANSerinehydroxymethyltransferase,mitochondrial(Fragment)OS=HomosapiensGN=SHMT2PE=1SV=1;tr|G3V2W0|G3V2W0_HUMANSerinehydroxymethyltransferase,mitochondrial(Fragment)OS=HomosapiensGN=SHMT2PE=1SV=1;tr|G3V2E4|G3V2E4_HUMANSerinehydroxymethyltransferase,mitochondrialOS=HomosapiensGN=SHMT2PE=1SV=1;tr|G3V2D2|G3V2D2_HUMANSerinehydroxymethyltransferase,mitochondrialOS=HomosapiensGN=SHMT2PE=1SV=1;tr|G3V2Y1|G3V2Y1_HUMANSerinehydroxymethyltransferase,mitochondrialOS=HomosapiensGN=SHMT2PE=1SV=1;tr|G3V3C6|G3V3C6_HUMANSerinehydroxymethyltransferase,mitochondrialOS=HomosapiensGN=SHMT2PE=1SV=1;sp|P34896|GLYC_HUMANSerinehydroxymethyltransferase,cytosolicOS=HomosapiensGN=SHMT1PE=1SV=1	52.72586452	54.10175793	54.24841237	56.82138946
sp|P34932|HSP74_HUMANHeatshock70kDaprotein4OS=HomosapiensGN=HSPA4PE=1SV=4;tr|A0A087WYC1|A0A087WYC1_HUMANHeatshock70kDaprotein4OS=HomosapiensGN=HSPA4PE=1SV=1;tr|A0A087WTS8|A0A087WTS8_HUMANHeatshock70kDaprotein4OS=HomosapiensGN=HSPA4PE=1SV=1	47.07733491	49.56497803	49.47658972	49.15627609
sp|P35579|MYH9_HUMANMyosin-9OS=HomosapiensGN=MYH9PE=1SV=4;tr|Q5BKV1|Q5BKV1_HUMANMYH9proteinOS=HomosapiensGN=MYH9PE=1SV=1;tr|B1AH99|B1AH99_HUMANMyosin-9(Fragment)OS=HomosapiensGN=MYH9PE=1SV=1;tr|A0A0C4DFM8|A0A0C4DFM8_HUMANMyosin-14OS=HomosapiensGN=MYH14PE=1SV=1;tr|E7ERA5|E7ERA5_HUMANMyosin-10(Fragment)OS=HomosapiensGN=MYH10PE=1SV=8;tr|A1L2Z2|A1L2Z2_HUMANMYH14proteinOS=HomosapiensGN=MYH14PE=1SV=1;REV__tr|S4R3H4|S4R3H4_HUMANApoptoticchromatincondensationinducerinthenucleusOS=HomosapiensGN=ACIN1PE=1SV=1;REV__tr|E7EQT4|E7EQT4_HUMANApoptoticchromatincondensationinducerinthenucleusOS=HomosapiensGN=ACIN1PE=1SV=2;REV__sp|Q9UKV3|ACINU_HUMANApoptoticchromatincondensationinducerinthenucleusOS=HomosapiensGN=ACIN1PE=1SV=2	43.45734583	43.91887219	45.11292409	43.96592169
sp|P35613|BASI_HUMANBasiginOS=HomosapiensGN=BSGPE=1SV=2;tr|A0A087WUV8|A0A087WUV8_HUMANBasiginOS=HomosapiensGN=BSGPE=1SV=1;tr|A0A087X2B5|A0A087X2B5_HUMANBasigin(Fragment)OS=HomosapiensGN=BSGPE=1SV=1;tr|I3L192|I3L192_HUMANBasigin(Fragment)OS=HomosapiensGN=BSGPE=1SV=8;tr|R4GMX5|R4GMX5_HUMANBasigin(Fragment)OS=HomosapiensGN=BSGPE=1SV=1;tr|R4GN83|R4GN83_HUMANBasigin(Fragment)OS=HomosapiensGN=BSGPE=1SV=1	25.23807582	28.42305456	27.77626781	27.5658318
sp|P37108|SRP14_HUMANSignalrecognitionparticle14kDaproteinOS=HomosapiensGN=SRP14PE=1SV=2;tr|H0YLA2|H0YLA2_HUMANSignalrecognitionparticle14kDaproteinOS=HomosapiensGN=SRP14PE=1SV=1;tr|H0YLW0|H0YLW0_HUMANSignalrecognitionparticle14kDaproteinOS=HomosapiensGN=SRP14PE=1SV=1	20.69566498	20.20806943	22.3598954	18.44668796
sp|P37802|TAGL2_HUMANTransgelin-2OS=HomosapiensGN=TAGLN2PE=1SV=3;tr|X6RJP6|X6RJP6_HUMANTransgelin-2(Fragment)OS=HomosapiensGN=TAGLN2PE=1SV=1;tr|C9J5W6|C9J5W6_HUMANTransgelin-3OS=HomosapiensGN=TAGLN3PE=1SV=1;sp|Q9UI15|TAGL3_HUMANTransgelin-3OS=HomosapiensGN=TAGLN3PE=1SV=2	34.24713048	34.86742062	37.91088245	37.13502201
sp|P37837|TALDO_HUMANTransaldolaseOS=HomosapiensGN=TALDO1PE=1SV=2;tr|F2Z393|F2Z393_HUMANTransaldolaseOS=HomosapiensGN=TALDO1PE=1SV=1;tr|E9PM01|E9PM01_HUMANTransaldolaseOS=HomosapiensGN=TALDO1PE=1SV=1;tr|E9PKI8|E9PKI8_HUMANTransaldolaseOS=HomosapiensGN=TALDO1PE=1SV=1	56.89107248	58.7262614	62.51830636	62.50455315
sp|P38117|ETFB_HUMANElectrontransferflavoproteinsubunitbetaOS=HomosapiensGN=ETFBPE=1SV=3;tr|M0QY67|M0QY67_HUMANElectrontransferflavoproteinsubunitbeta(Fragment)OS=HomosapiensGN=ETFBPE=1SV=1	57.73298738	64.3628906	58.58643789	55.04659254
sp|P38646|GRP75_HUMANStress-70protein,mitochondrialOS=HomosapiensGN=HSPA9PE=1SV=2;tr|D6RJI2|D6RJI2_HUMANStress-70protein,mitochondrial(Fragment)OS=HomosapiensGN=HSPA9PE=1SV=1;tr|H0YBG6|H0YBG6_HUMANStress-70protein,mitochondrial(Fragment)OS=HomosapiensGN=HSPA9PE=1SV=1;tr|D6RA73|D6RA73_HUMANStress-70protein,mitochondrial(Fragment)OS=HomosapiensGN=HSPA9PE=1SV=1;tr|H0Y8S0|H0Y8S0_HUMANStress-70protein,mitochondrial(Fragment)OS=HomosapiensGN=HSPA9PE=1SV=1	38.49553903	40.00921058	45.69341869	45.59850674
sp|P39019|RS19_HUMAN40SribosomalproteinS19OS=HomosapiensGN=RPS19PE=1SV=2;tr|M0R2L9|M0R2L9_HUMAN40SribosomalproteinS19(Fragment)OS=HomosapiensGN=RPS19PE=1SV=1;tr|M0QXK4|M0QXK4_HUMAN40SribosomalproteinS19(Fragment)OS=HomosapiensGN=RPS19PE=1SV=1;tr|M0QYF7|M0QYF7_HUMAN40SribosomalproteinS19(Fragment)OS=HomosapiensGN=RPS19PE=1SV=1;tr|M0R140|M0R140_HUMAN40SribosomalproteinS19(Fragment)OS=HomosapiensGN=RPS19PE=1SV=1;tr|A0A075B6E2|A0A075B6E2_HUMAN40SribosomalproteinS19OS=HomosapiensGN=RPS19PE=1SV=1	65.91555892	68.28911355	69.68732975	80.22728343
sp|P40121|CAPG_HUMANMacrophage-cappingproteinOS=HomosapiensGN=CAPGPE=1SV=2;tr|E7ENU9|E7ENU9_HUMANMacrophage-cappingprotein(Fragment)OS=HomosapiensGN=CAPGPE=1SV=1;tr|B8ZZL6|B8ZZL6_HUMANMacrophage-cappingprotein(Fragment)OS=HomosapiensGN=CAPGPE=1SV=1;tr|H7C0X8|H7C0X8_HUMANMacrophage-cappingprotein(Fragment)OS=HomosapiensGN=CAPGPE=1SV=1	90.18797802	85.26020229	71.75914017	72.96626459
sp|P40227|TCPZ_HUMANT-complexprotein1subunitzetaOS=HomosapiensGN=CCT6APE=1SV=3;tr|J3KRI6|J3KRI6_HUMANT-complexprotein1subunitzeta-2(Fragment)OS=HomosapiensGN=CCT6BPE=1SV=1	58.64842002	60.17193936	66.54338491	61.1131113
sp|P40925|MDHC_HUMANMalatedehydrogenase,cytoplasmicOS=HomosapiensGN=MDH1PE=1SV=4;tr|B9A041|B9A041_HUMANMalatedehydrogenase,cytoplasmicOS=HomosapiensGN=MDH1PE=1SV=1;tr|B8ZZ51|B8ZZ51_HUMANMalatedehydrogenase,cytoplasmicOS=HomosapiensGN=MDH1PE=1SV=1;tr|C9JF79|C9JF79_HUMANMalatedehydrogenase(Fragment)OS=HomosapiensGN=MDH1PE=1SV=1;tr|C9JRL4|C9JRL4_HUMANMalatedehydrogenase,cytoplasmic(Fragment)OS=HomosapiensGN=MDH1PE=1SV=8;tr|C9JLV6|C9JLV6_HUMANMalatedehydrogenase,cytoplasmic(Fragment)OS=HomosapiensGN=MDH1PE=1SV=1	54.43354472	58.21827301	48.04279601	48.89714717
sp|P40926|MDHM_HUMANMalatedehydrogenase,mitochondrialOS=HomosapiensGN=MDH2PE=1SV=3;tr|G3XAL0|G3XAL0_HUMANMalatedehydrogenaseOS=HomosapiensGN=MDH2PE=1SV=1	66.79082893	69.75250546	67.06348152	68.32889142
sp|P40939|ECHA_HUMANTrifunctionalenzymesubunitalpha,mitochondrialOS=HomosapiensGN=HADHAPE=1SV=2;tr|H0YFD6|H0YFD6_HUMANTrifunctionalenzymesubunitalpha,mitochondrial(Fragment)OS=HomosapiensGN=HADHAPE=1SV=1	53.28321335	56.81838031	57.61494884	57.86515327
sp|P41091|IF2G_HUMANEukaryotictranslationinitiationfactor2subunit3OS=HomosapiensGN=EIF2S3PE=1SV=3;sp|Q2VIR3|IF2GL_HUMANPutativeeukaryotictranslationinitiationfactor2subunit3-likeproteinOS=HomosapiensGN=EIF2S3LPE=5SV=2;tr|F8W810|F8W810_HUMANUncharacterizedproteinOS=HomosapiensPE=4SV=1;tr|H7BZU1|H7BZU1_HUMANEukaryotictranslationinitiationfactor2subunit3(Fragment)OS=HomosapiensGN=EIF2S3PE=1SV=1	41.82270154	44.39198095	47.50615054	48.59960623
sp|P42224|STAT1_HUMANSignaltransducerandactivatoroftranscription1-alpha/betaOS=HomosapiensGN=STAT1PE=1SV=2;tr|J3KPM9|J3KPM9_HUMANSignaltransducerandactivatoroftranscriptionOS=HomosapiensGN=STAT1PE=1SV=1;tr|E7EPD2|E7EPD2_HUMANSignaltransducerandactivatoroftranscription1-alpha/beta(Fragment)OS=HomosapiensGN=STAT1PE=1SV=1;tr|D2KFR9|D2KFR9_HUMANSignaltransducerandactivatoroftranscription1-alpha/betaOS=HomosapiensGN=STAT1PE=1SV=1;tr|E7ENM1|E7ENM1_HUMANSignaltransducerandactivatoroftranscription1-alpha/beta(Fragment)OS=HomosapiensGN=STAT1PE=1SV=1;tr|E9PH66|E9PH66_HUMANSignaltransducerandactivatoroftranscription1-alpha/beta(Fragment)OS=HomosapiensGN=STAT1PE=1SV=8;tr|H7BZB5|H7BZB5_HUMANSignaltransducerandactivatoroftranscription1-alpha/beta(Fragment)OS=HomosapiensGN=STAT1PE=1SV=1	15.5734311	15.47232619	28.86936412	27.52073317
sp|P42704|LPPRC_HUMANLeucine-richPPRmotif-containingprotein,mitochondrialOS=HomosapiensGN=LRPPRCPE=1SV=3;tr|B8ZZ38|B8ZZ38_HUMANLeucine-richPPRmotif-containingprotein,mitochondrialOS=HomosapiensGN=LRPPRCPE=1SV=1;tr|A0A0C4DG06|A0A0C4DG06_HUMANLeucine-richPPRmotif-containingprotein,mitochondrialOS=HomosapiensGN=LRPPRCPE=1SV=1;tr|C9JCA9|C9JCA9_HUMANLeucine-richPPRmotif-containingprotein,mitochondrial(Fragment)OS=HomosapiensGN=LRPPRCPE=1SV=1;tr|H7C3W8|H7C3W8_HUMANLeucine-richPPRmotif-containingprotein,mitochondrial(Fragment)OS=HomosapiensGN=LRPPRCPE=1SV=1;tr|A0A0C4DG51|A0A0C4DG51_HUMANCalcium-independentphospholipaseA2-gamma(Fragment)OS=HomosapiensGN=PNPLA8PE=1SV=1;sp|Q9NP80|PLPL8_HUMANCalcium-independentphospholipaseA2-gammaOS=HomosapiensGN=PNPLA8PE=1SV=1	30.88923046	31.12371975	35.63379027	33.84515712
sp|P46777|RL5_HUMAN60SribosomalproteinL5OS=HomosapiensGN=RPL5PE=1SV=3;tr|Q5T7N0|Q5T7N0_HUMAN60SribosomalproteinL5(Fragment)OS=HomosapiensGN=RPL5PE=1SV=2	62.0688561	65.6188524	66.7009523	66.22299795
sp|P46940|IQGA1_HUMANRasGTPase-activating-likeproteinIQGAP1OS=HomosapiensGN=IQGAP1PE=1SV=1;tr|A0A0J9YXZ5|A0A0J9YXZ5_HUMANRasGTPase-activating-likeproteinIQGAP1OS=HomosapiensGN=IQGAP1PE=1SV=1;tr|H0YLE8|H0YLE8_HUMANRasGTPase-activating-likeproteinIQGAP1OS=HomosapiensGN=IQGAP1PE=1SV=1;tr|A0A087X225|A0A087X225_HUMANRasGTPase-activating-likeproteinIQGAP1(Fragment)OS=HomosapiensGN=IQGAP1PE=1SV=1;tr|H0YKA5|H0YKA5_HUMANRasGTPase-activating-likeproteinIQGAP1(Fragment)OS=HomosapiensGN=IQGAP1PE=1SV=1;tr|A0A087WWP1|A0A087WWP1_HUMANRasGTPase-activating-likeproteinIQGAP1(Fragment)OS=HomosapiensGN=IQGAP1PE=1SV=1;tr|F2Z2E2|F2Z2E2_HUMANRasGTPase-activating-likeproteinIQGAP3OS=HomosapiensGN=IQGAP3PE=1SV=1;sp|Q86VI3|IQGA3_HUMANRasGTPase-activating-likeproteinIQGAP3OS=HomosapiensGN=IQGAP3PE=1SV=2;tr|E9PDT6|E9PDT6_HUMANRasGTPase-activating-likeproteinIQGAP2(Fragment)OS=HomosapiensGN=IQGAP2PE=1SV=1	49.34240993	50.22472757	48.65559279	49.09829747
sp|P47755|CAZA2_HUMANF-actin-cappingproteinsubunitalpha-2OS=HomosapiensGN=CAPZA2PE=1SV=3;tr|C9JUG7|C9JUG7_HUMANF-actin-cappingproteinsubunitalpha-2OS=HomosapiensGN=CAPZA2PE=1SV=1;tr|F8W9N7|F8W9N7_HUMANF-actin-cappingproteinsubunitalpha-2OS=HomosapiensGN=CAPZA2PE=1SV=1;tr|A0A0D9SET8|A0A0D9SET8_HUMANF-actin-cappingproteinsubunitalpha-2OS=HomosapiensGN=CAPZA2PE=1SV=1;tr|F8WED3|F8WED3_HUMANF-actin-cappingproteinsubunitalpha-2OS=HomosapiensGN=CAPZA2PE=1SV=1	36.05312955	39.53000201	38.57868776	36.23177032
