ID	Comp.1.halflife	Comp.2.halflife	Uninfected.1.halflife	Uninfected.2.halflife
sp|Q8NC51|PAIRB_HUMANPlasminogenactivatorinhibitor1RNA-bindingproteinOS=HomosapiensGN=SERBP1PE=1SV=2	31.94156863	29.14105422	29.50448208	23.13261864
sp|Q8NCW5|NNRE_HUMANNAD(P)H-hydrateepimeraseOS=HomosapiensGN=NAXEPE=1SV=2;tr|Q5T3I4|Q5T3I4_HUMANNAD(P)H-hydrateepimeraseOS=HomosapiensGN=NAXEPE=1SV=1;tr|Q5T3I3|Q5T3I3_HUMANNAD(P)H-hydrateepimeraseOS=HomosapiensGN=NAXEPE=1SV=1	77.84318558	69.9231857	78.25746846	72.66695391
sp|Q92841|DDX17_HUMANProbableATP-dependentRNAhelicaseDDX17OS=HomosapiensGN=DDX17PE=1SV=2;tr|H3BLZ8|H3BLZ8_HUMANProbableATP-dependentRNAhelicaseDDX17OS=HomosapiensGN=DDX17PE=1SV=1;tr|A0A0U1RQJ0|A0A0U1RQJ0_HUMANProbableATP-dependentRNAhelicaseDDX17(Fragment)OS=HomosapiensGN=DDX17PE=1SV=1	36.06485993	36.96755287	34.23455295	38.93092322
sp|Q93050|VPP1_HUMANV-typeprotonATPase116kDasubunitaisoform1OS=HomosapiensGN=ATP6V0A1PE=1SV=3;tr|B7Z641|B7Z641_HUMANV-typeprotonATPasesubunitaOS=HomosapiensGN=ATP6V0A1PE=1SV=1;tr|B7Z2A9|B7Z2A9_HUMANV-typeprotonATPasesubunitaOS=HomosapiensGN=ATP6V0A1PE=1SV=1;tr|K7EPG4|K7EPG4_HUMANV-typeprotonATPasesubunita(Fragment)OS=HomosapiensGN=ATP6V0A1PE=1SV=1;tr|F5H1T6|F5H1T6_HUMANV-typeprotonATPasesubunitaOS=HomosapiensGN=ATP6V0A1PE=1SV=1;tr|K7EM24|K7EM24_HUMANV-typeprotonATPasesubunita(Fragment)OS=HomosapiensGN=ATP6V0A1PE=1SV=1;tr|K7EN36|K7EN36_HUMANV-typeprotonATPasesubunita(Fragment)OS=HomosapiensGN=ATP6V0A1PE=1SV=1;tr|K7EQW2|K7EQW2_HUMANV-typeprotonATPasesubunitaOS=HomosapiensGN=ATP6V0A1PE=1SV=1;tr|K7ELZ6|K7ELZ6_HUMANV-typeprotonATPasesubunita(Fragment)OS=HomosapiensGN=ATP6V0A1PE=1SV=1;tr|K7ERA0|K7ERA0_HUMANV-typeprotonATPasesubunita(Fragment)OS=HomosapiensGN=ATP6V0A1PE=1SV=1;tr|K7ERA6|K7ERA6_HUMANV-typeprotonATPasesubunita(Fragment)OS=HomosapiensGN=ATP6V0A1PE=1SV=1	30.22471566	32.77293889	31.9379933	35.65207986
sp|Q96BY6|DOC10_HUMANDedicatorofcytokinesisprotein10OS=HomosapiensGN=DOCK10PE=1SV=3;tr|H0YFC5|H0YFC5_HUMANDedicatorofcytokinesisprotein10(Fragment)OS=HomosapiensGN=DOCK10PE=1SV=1;tr|F8WE73|F8WE73_HUMANDedicatorofcytokinesisprotein10OS=HomosapiensGN=DOCK10PE=1SV=1;tr|H7C0I3|H7C0I3_HUMANDedicatorofcytokinesisprotein10(Fragment)OS=HomosapiensGN=DOCK10PE=1SV=1	35.913096	33.70233042	32.18853861	35.30502933
sp|Q96C19|EFHD2_HUMANEF-handdomain-containingproteinD2OS=HomosapiensGN=EFHD2PE=1SV=1;tr|H0Y4Y4|H0Y4Y4_HUMANEF-handdomain-containingproteinD2(Fragment)OS=HomosapiensGN=EFHD2PE=1SV=1;tr|A0A087X1Z2|A0A087X1Z2_HUMANEF-handdomain-containingproteinD1OS=HomosapiensGN=EFHD1PE=1SV=1;sp|Q9BUP0|EFHD1_HUMANEF-handdomain-containingproteinD1OS=HomosapiensGN=EFHD1PE=1SV=1;tr|C9JTV4|C9JTV4_HUMANEF-handdomain-containingproteinD1(Fragment)OS=HomosapiensGN=EFHD1PE=1SV=1;tr|Q8WYH2|Q8WYH2_HUMANEF-handdomain-containingproteinD1OS=HomosapiensGN=PP1187PE=1SV=1	59.51931026	55.99569451	62.07147488	61.56424745
sp|Q96HE7|ERO1A_HUMANERO1-likeproteinalphaOS=HomosapiensGN=ERO1APE=1SV=2;tr|G3V3E6|G3V3E6_HUMANERO1-likeproteinalphaOS=HomosapiensGN=ERO1APE=1SV=1;tr|G3V5B3|G3V5B3_HUMANERO1-likeproteinalpha(Fragment)OS=HomosapiensGN=ERO1APE=1SV=1;tr|G3V2H0|G3V2H0_HUMANERO1-likeproteinalpha(Fragment)OS=HomosapiensGN=ERO1APE=1SV=1;tr|G3V503|G3V503_HUMANERO1-likeproteinalphaOS=HomosapiensGN=ERO1APE=1SV=1	55.97034237	54.92176787	49.62278805	50.13758741
sp|Q96P48|ARAP1_HUMANArf-GAPwithRho-GAPdomain,ANKrepeatandPHdomain-containingprotein1OS=HomosapiensGN=ARAP1PE=1SV=3;tr|A0A0A0MSJ2|A0A0A0MSJ2_HUMANArf-GAPwithRho-GAPdomain,ANKrepeatandPHdomain-containingprotein1OS=HomosapiensGN=ARAP1PE=1SV=1;tr|E7EU13|E7EU13_HUMANArf-GAPwithRho-GAPdomain,ANKrepeatandPHdomain-containingprotein1OS=HomosapiensGN=ARAP1PE=1SV=1;tr|H0YGD1|H0YGD1_HUMANArf-GAPwithRho-GAPdomain,ANKrepeatandPHdomain-containingprotein1(Fragment)OS=HomosapiensGN=ARAP1PE=1SV=1;tr|F5GWQ2|F5GWQ2_HUMANArf-GAPwithRho-GAPdomain,ANKrepeatandPHdomain-containingprotein1(Fragment)OS=HomosapiensGN=ARAP1PE=1SV=1;tr|F5GWN4|F5GWN4_HUMANArf-GAPwithRho-GAPdomain,ANKrepeatandPHdomain-containingprotein1(Fragment)OS=HomosapiensGN=ARAP1PE=1SV=1;tr|F8WBT0|F8WBT0_HUMANArf-GAPwithRho-GAPdomain,ANKrepeatandPHdomain-containingprotein1(Fragment)OS=HomosapiensGN=ARAP1PE=1SV=1	24.9562613	24.75178048	26.13953639	29.24893725
sp|Q99536|VAT1_HUMANSynapticvesiclemembraneproteinVAT-1homologOS=HomosapiensGN=VAT1PE=1SV=2;tr|K7ERT7|K7ERT7_HUMANSynapticvesiclemembraneproteinVAT-1homolog(Fragment)OS=HomosapiensGN=VAT1PE=1SV=1;tr|K7ESA3|K7ESA3_HUMANSynapticvesiclemembraneproteinVAT-1homolog(Fragment)OS=HomosapiensGN=VAT1PE=1SV=1;tr|K7ENX2|K7ENX2_HUMANSynapticvesiclemembraneproteinVAT-1homolog(Fragment)OS=HomosapiensGN=VAT1PE=1SV=1;tr|K7EM19|K7EM19_HUMANSynapticvesiclemembraneproteinVAT-1homolog(Fragment)OS=HomosapiensGN=VAT1PE=1SV=1;tr|K7EJM4|K7EJM4_HUMANSynapticvesiclemembraneproteinVAT-1homolog(Fragment)OS=HomosapiensGN=VAT1PE=1SV=1;tr|K7ER81|K7ER81_HUMANSynapticvesiclemembraneproteinVAT-1homolog(Fragment)OS=HomosapiensGN=VAT1PE=1SV=1	40.04489461	40.1457523	38.74937579	40.04434759
sp|Q99733|NP1L4_HUMANNucleosomeassemblyprotein1-like4OS=HomosapiensGN=NAP1L4PE=1SV=1;tr|C9J6D1|C9J6D1_HUMANNucleosomeassemblyprotein1-like4(Fragment)OS=HomosapiensGN=NAP1L4PE=1SV=1;tr|C9JZI7|C9JZI7_HUMANNucleosomeassemblyprotein1-like4(Fragment)OS=HomosapiensGN=NAP1L4PE=1SV=1;tr|E9PNW0|E9PNW0_HUMANNucleosomeassemblyprotein1-like4(Fragment)OS=HomosapiensGN=NAP1L4PE=1SV=1;tr|E9PJJ2|E9PJJ2_HUMANNucleosomeassemblyprotein1-like4(Fragment)OS=HomosapiensGN=NAP1L4PE=1SV=1;tr|E9PS34|E9PS34_HUMANNucleosomeassemblyprotein1-like4(Fragment)OS=HomosapiensGN=NAP1L4PE=1SV=1;tr|E9PNJ7|E9PNJ7_HUMANNucleosomeassemblyprotein1-like4(Fragment)OS=HomosapiensGN=NAP1L4PE=1SV=1;tr|A8MXH2|A8MXH2_HUMANNucleosomeassemblyprotein1-like4(Fragment)OS=HomosapiensGN=NAP1L4PE=1SV=2;tr|E9PKT8|E9PKT8_HUMANNucleosomeassemblyprotein1-like4(Fragment)OS=HomosapiensGN=NAP1L4PE=1SV=1;tr|E9PKI2|E9PKI2_HUMANNucleosomeassemblyprotein1-like4(Fragment)OS=HomosapiensGN=NAP1L4PE=1SV=1;tr|E9PP22|E9PP22_HUMANNucleosomeassemblyprotein1-like4(Fragment)OS=HomosapiensGN=NAP1L4PE=1SV=2;tr|C9J1B1|C9J1B1_HUMANNucleosomeassemblyprotein1-like4(Fragment)OS=HomosapiensGN=NAP1L4PE=1SV=2;tr|H0YCI4|H0YCI4_HUMANNucleosomeassemblyprotein1-like4(Fragment)OS=HomosapiensGN=NAP1L4PE=1SV=1	46.96878422	41.90921706	46.65112132	40.93410711
sp|Q9BSJ8|ESYT1_HUMANExtendedsynaptotagmin-1OS=HomosapiensGN=ESYT1PE=1SV=1;tr|F8VZB1|F8VZB1_HUMANExtendedsynaptotagmin-1(Fragment)OS=HomosapiensGN=ESYT1PE=1SV=1	40.91155908	41.22461127	39.06071185	39.66079784
sp|Q9BW60|ELOV1_HUMANElongationofverylongchainfattyacidsprotein1OS=HomosapiensGN=ELOVL1PE=1SV=1	24.74952102	25.764633	24.74749599	31.0812538
sp|Q9H0E2|TOLIP_HUMANToll-interactingproteinOS=HomosapiensGN=TOLLIPPE=1SV=1;tr|F2Z2Y8|F2Z2Y8_HUMANToll-interactingproteinOS=HomosapiensGN=TOLLIPPE=1SV=1;tr|E7EN89|E7EN89_HUMANTollinteractingprotein,isoformCRA_bOS=HomosapiensGN=TOLLIPPE=1SV=2;tr|E9PNS3|E9PNS3_HUMANToll-interactingproteinOS=HomosapiensGN=TOLLIPPE=1SV=1;tr|E9PP67|E9PP67_HUMANToll-interactingproteinOS=HomosapiensGN=TOLLIPPE=1SV=1;tr|E9PQ25|E9PQ25_HUMANToll-interactingprotein(Fragment)OS=HomosapiensGN=TOLLIPPE=1SV=1	26.19716475	25.37992207	23.14827761	20.46044681
sp|Q9H3U1|UN45A_HUMANProteinunc-45homologAOS=HomosapiensGN=UNC45APE=1SV=1	33.55414487	32.94532458	27.76872773	27.31507994
sp|Q9H4A4|AMPB_HUMANAminopeptidaseBOS=HomosapiensGN=RNPEPPE=1SV=2;tr|A6NKB8|A6NKB8_HUMANAminopeptidaseBOS=HomosapiensGN=RNPEPPE=1SV=1;tr|A0A087WU27|A0A087WU27_HUMANAminopeptidaseB(Fragment)OS=HomosapiensGN=RNPEPPE=1SV=1;tr|A0A087WUS4|A0A087WUS4_HUMANAminopeptidaseB(Fragment)OS=HomosapiensGN=RNPEPPE=1SV=1;tr|C9JMZ3|C9JMZ3_HUMANAminopeptidaseB(Fragment)OS=HomosapiensGN=RNPEPPE=1SV=1;tr|H7C2T3|H7C2T3_HUMANAminopeptidaseB(Fragment)OS=HomosapiensGN=RNPEPPE=1SV=1	57.02491629	57.76040073	53.39618656	55.08174045
sp|Q9NP72|RAB18_HUMANRas-relatedproteinRab-18OS=HomosapiensGN=RAB18PE=1SV=1;tr|Q5W0J0|Q5W0J0_HUMANRas-relatedproteinRab-18OS=HomosapiensGN=RAB18PE=1SV=1;tr|A0A087X163|A0A087X163_HUMANRas-relatedproteinRab-18OS=HomosapiensGN=RAB18PE=1SV=1;tr|H0Y6T8|H0Y6T8_HUMANRas-relatedproteinRab-18(Fragment)OS=HomosapiensGN=RAB18PE=1SV=1	26.0387181	24.97665456	27.80330703	32.88554619
sp|Q9NQC3|RTN4_HUMANReticulon-4OS=HomosapiensGN=RTN4PE=1SV=2;tr|H7C106|H7C106_HUMANReticulon(Fragment)OS=HomosapiensGN=RTN4PE=1SV=1;tr|A0A0U1RQR6|A0A0U1RQR6_HUMANReticulon(Fragment)OS=HomosapiensGN=RTN4PE=1SV=1	47.21153808	44.86988018	43.46397774	46.22362769
sp|Q9NUQ9|FA49B_HUMANProteinFAM49BOS=HomosapiensGN=FAM49BPE=1SV=1;tr|E5RI16|E5RI16_HUMANProteinFAM49B(Fragment)OS=HomosapiensGN=FAM49BPE=1SV=1;tr|A0A087X178|A0A087X178_HUMANProteinFAM49BOS=HomosapiensGN=FAM49BPE=1SV=1;tr|E5RJL8|E5RJL8_HUMANProteinFAM49B(Fragment)OS=HomosapiensGN=FAM49BPE=1SV=1;tr|E5RJE1|E5RJE1_HUMANProteinFAM49B(Fragment)OS=HomosapiensGN=FAM49BPE=1SV=1;tr|E5RIR8|E5RIR8_HUMANProteinFAM49B(Fragment)OS=HomosapiensGN=FAM49BPE=1SV=1;tr|E5RGI7|E5RGI7_HUMANProteinFAM49B(Fragment)OS=HomosapiensGN=FAM49BPE=1SV=8;sp|Q9H0Q0|FA49A_HUMANProteinFAM49AOS=HomosapiensGN=FAM49APE=2SV=1;tr|E5RK61|E5RK61_HUMANProteinFAM49B(Fragment)OS=HomosapiensGN=FAM49BPE=1SV=1;tr|E5RFS4|E5RFS4_HUMANProteinFAM49B(Fragment)OS=HomosapiensGN=FAM49BPE=1SV=1;tr|E5RHU5|E5RHU5_HUMANProteinFAM49B(Fragment)OS=HomosapiensGN=FAM49BPE=1SV=1	52.13563789	48.59576034	48.78462233	49.99723065
sp|Q9NYU2|UGGG1_HUMANUDP-glucose:glycoproteinglucosyltransferase1OS=HomosapiensGN=UGGT1PE=1SV=3;tr|H7BZG0|H7BZG0_HUMANUDP-glucose:glycoproteinglucosyltransferase1(Fragment)OS=HomosapiensGN=UGGT1PE=1SV=1;sp|Q9NYU1|UGGG2_HUMANUDP-glucose:glycoproteinglucosyltransferase2OS=HomosapiensGN=UGGT2PE=1SV=4;tr|F8WCI2|F8WCI2_HUMANUDP-glucose:glycoproteinglucosyltransferase1OS=HomosapiensGN=UGGT1PE=1SV=1;tr|F8WCE6|F8WCE6_HUMANUDP-glucose:glycoproteinglucosyltransferase1OS=HomosapiensGN=UGGT1PE=1SV=1	49.63399268	53.09870021	47.80506595	54.36751178
sp|Q9P258|RCC2_HUMANProteinRCC2OS=HomosapiensGN=RCC2PE=1SV=2	34.85043182	35.24513167	32.28826276	36.24782124
sp|Q9UBB4|ATX10_HUMANAtaxin-10OS=HomosapiensGN=ATXN10PE=1SV=1;tr|B1AHE3|B1AHE3_HUMANAtaxin-10OS=HomosapiensGN=ATXN10PE=1SV=1;tr|B1AHE4|B1AHE4_HUMANAtaxin-10(Fragment)OS=HomosapiensGN=ATXN10PE=1SV=1	15.27463135	15.87239003	16.08355097	18.07584639
sp|Q9UBQ0|VPS29_HUMANVacuolarproteinsorting-associatedprotein29OS=HomosapiensGN=VPS29PE=1SV=1;tr|F8VXU5|F8VXU5_HUMANVacuolarproteinsorting-associatedprotein29OS=HomosapiensGN=VPS29PE=1SV=1	41.77095736	43.97547324	45.99297429	43.76269783
sp|Q9Y285|SYFA_HUMANPhenylalanine--tRNAligasealphasubunitOS=HomosapiensGN=FARSAPE=1SV=3;tr|K7ER00|K7ER00_HUMANPhenylalanine--tRNAligasealphasubunitOS=HomosapiensGN=FARSAPE=1SV=1;tr|K7ER16|K7ER16_HUMANPhenylalanine--tRNAligasealphasubunitOS=HomosapiensGN=FARSAPE=1SV=1;tr|K7EK06|K7EK06_HUMANPhenylalanine--tRNAligasealphasubunit(Fragment)OS=HomosapiensGN=FARSAPE=1SV=8;tr|K7EPH2|K7EPH2_HUMANPhenylalanine--tRNAligasealphasubunit(Fragment)OS=HomosapiensGN=FARSAPE=1SV=8	75.71519343	75.15488875	66.14608732	46.74521506
sp|Q9Y371|SHLB1_HUMANEndophilin-B1OS=HomosapiensGN=SH3GLB1PE=1SV=1;tr|A0A087WW40|A0A087WW40_HUMANEndophilin-B1OS=HomosapiensGN=SH3GLB1PE=1SV=1;tr|F8WFB9|F8WFB9_HUMANEndophilin-B2OS=HomosapiensGN=SH3GLB2PE=1SV=1;tr|B7ZC39|B7ZC39_HUMANEndophilin-B2OS=HomosapiensGN=SH3GLB2PE=1SV=1;sp|Q9NR46|SHLB2_HUMANEndophilin-B2OS=HomosapiensGN=SH3GLB2PE=1SV=1;tr|B7ZC38|B7ZC38_HUMANEndophilin-B2OS=HomosapiensGN=SH3GLB2PE=1SV=1	31.10943176	29.83094139	33.19922012	35.46746733
sp|Q9Y376|CAB39_HUMANCalcium-bindingprotein39OS=HomosapiensGN=CAB39PE=1SV=1;tr|A0A087X0K1|A0A087X0K1_HUMANCalcium-bindingprotein39OS=HomosapiensGN=CAB39PE=1SV=1	24.88123717	25.58306569	26.10447343	26.25952166
sp|Q9Y3C8|UFC1_HUMANUbiquitin-foldmodifier-conjugatingenzyme1OS=HomosapiensGN=UFC1PE=1SV=3	30.13604115	33.0916794	35.91656111	38.36189544
tr|A0A024R4E5|A0A024R4E5_HUMANHighdensitylipoproteinbindingprotein(Vigilin),isoformCRA_aOS=HomosapiensGN=HDLBPPE=1SV=1;sp|Q00341|VIGLN_HUMANVigilinOS=HomosapiensGN=HDLBPPE=1SV=2;tr|H0Y394|H0Y394_HUMANVigilin(Fragment)OS=HomosapiensGN=HDLBPPE=1SV=1;tr|C9JZI8|C9JZI8_HUMANVigilin(Fragment)OS=HomosapiensGN=HDLBPPE=1SV=2;tr|C9J5E5|C9J5E5_HUMANVigilin(Fragment)OS=HomosapiensGN=HDLBPPE=1SV=2;tr|C9JIZ1|C9JIZ1_HUMANVigilin(Fragment)OS=HomosapiensGN=HDLBPPE=1SV=2;tr|C9JHS7|C9JHS7_HUMANVigilin(Fragment)OS=HomosapiensGN=HDLBPPE=1SV=2;tr|C9JHZ8|C9JHZ8_HUMANVigilin(Fragment)OS=HomosapiensGN=HDLBPPE=1SV=2;tr|C9JES8|C9JES8_HUMANVigilin(Fragment)OS=HomosapiensGN=HDLBPPE=1SV=2;tr|C9JT62|C9JT62_HUMANVigilin(Fragment)OS=HomosapiensGN=HDLBPPE=1SV=2;tr|C9JK79|C9JK79_HUMANVigilin(Fragment)OS=HomosapiensGN=HDLBPPE=1SV=2;tr|H7BZC3|H7BZC3_HUMANVigilin(Fragment)OS=HomosapiensGN=HDLBPPE=1SV=1;tr|H7C0A4|H7C0A4_HUMANVigilin(Fragment)OS=HomosapiensGN=HDLBPPE=1SV=8;tr|C9JMQ6|C9JMQ6_HUMANVigilin(Fragment)OS=HomosapiensGN=HDLBPPE=1SV=8;tr|C9JQ82|C9JQ82_HUMANVigilin(Fragment)OS=HomosapiensGN=HDLBPPE=1SV=8;tr|C9JBS3|C9JBS3_HUMANVigilin(Fragment)OS=HomosapiensGN=HDLBPPE=1SV=2;tr|C9JEJ8|C9JEJ8_HUMANVigilin(Fragment)OS=HomosapiensGN=HDLBPPE=1SV=2;tr|C9JHN6|C9JHN6_HUMANVigilin(Fragment)OS=HomosapiensGN=HDLBPPE=1SV=8;tr|H7C2D1|H7C2D1_HUMANVigilin(Fragment)OS=HomosapiensGN=HDLBPPE=1SV=1;tr|C9JHS9|C9JHS9_HUMANVigilin(Fragment)OS=HomosapiensGN=HDLBPPE=1SV=1;tr|C9J739|C9J739_HUMANVigilin(Fragment)OS=HomosapiensGN=HDLBPPE=1SV=1	18.5158984	19.36508974	20.70686747	19.83563882
tr|A0A024R4M0|A0A024R4M0_HUMAN40SribosomalproteinS9OS=HomosapiensGN=RPS9PE=1SV=1;sp|P46781|RS9_HUMAN40SribosomalproteinS9OS=HomosapiensGN=RPS9PE=1SV=3;tr|B5MCT8|B5MCT8_HUMAN40SribosomalproteinS9OS=HomosapiensGN=RPS9PE=1SV=1;tr|C9JM19|C9JM19_HUMAN40SribosomalproteinS9OS=HomosapiensGN=RPS9PE=1SV=1;tr|F2Z3C0|F2Z3C0_HUMAN40SribosomalproteinS9OS=HomosapiensGN=RPS9PE=1SV=1;tr|A8MXK4|A8MXK4_HUMAN40SribosomalproteinS9OS=HomosapiensGN=RPS9PE=1SV=1	69.71199724	80.86525886	79.16329369	76.04003745
tr|A0A087WUL2|A0A087WUL2_HUMANProteasomesubunitbetatype-3(Fragment)OS=HomosapiensGN=PSMB3PE=1SV=1;sp|P49720|PSB3_HUMANProteasomesubunitbetatype-3OS=HomosapiensGN=PSMB3PE=1SV=2;tr|A0A087WXQ8|A0A087WXQ8_HUMANProteasomesubunitbetatype-3OS=HomosapiensGN=PSMB3PE=1SV=1;tr|A0A087WY10|A0A087WY10_HUMANProteasomesubunitbetatype-3OS=HomosapiensGN=PSMB3PE=1SV=1	59.55709094	52.34764488	63.51751264	66.64464028
tr|A0A087WY71|A0A087WY71_HUMANAP-2complexsubunitmuOS=HomosapiensGN=AP2M1PE=1SV=1;sp|Q96CW1|AP2M1_HUMANAP-2complexsubunitmuOS=HomosapiensGN=AP2M1PE=1SV=2;tr|E9PFW3|E9PFW3_HUMANAP-2complexsubunitmuOS=HomosapiensGN=AP2M1PE=1SV=1;tr|C9JJ47|C9JJ47_HUMANAP-2complexsubunitmu(Fragment)OS=HomosapiensGN=AP2M1PE=1SV=1;tr|C9JTK4|C9JTK4_HUMANAP-2complexsubunitmu(Fragment)OS=HomosapiensGN=AP2M1PE=1SV=1;tr|C9JGT8|C9JGT8_HUMANAP-2complexsubunitmu(Fragment)OS=HomosapiensGN=AP2M1PE=1SV=1;tr|C9JJD3|C9JJD3_HUMANAP-2complexsubunitmu(Fragment)OS=HomosapiensGN=AP2M1PE=1SV=1;tr|C9JPV8|C9JPV8_HUMANAP-2complexsubunitmu(Fragment)OS=HomosapiensGN=AP2M1PE=1SV=1;tr|H7C4C3|H7C4C3_HUMANAP-2complexsubunitmu(Fragment)OS=HomosapiensGN=AP2M1PE=1SV=1	30.88515117	35.71852415	32.8259797	35.60393301
tr|A0A087WYS1|A0A087WYS1_HUMANUTP--glucose-1-phosphateuridylyltransferaseOS=HomosapiensGN=UGP2PE=1SV=1;sp|Q16851|UGPA_HUMANUTP--glucose-1-phosphateuridylyltransferaseOS=HomosapiensGN=UGP2PE=1SV=5;tr|E7EUC7|E7EUC7_HUMANUTP--glucose-1-phosphateuridylyltransferaseOS=HomosapiensGN=UGP2PE=1SV=1;tr|C9JQU9|C9JQU9_HUMANUTP--glucose-1-phosphateuridylyltransferase(Fragment)OS=HomosapiensGN=UGP2PE=1SV=1	66.77220163	65.93056908	57.79961005	66.88216294
tr|A0A087X0S5|A0A087X0S5_HUMANCollagenalpha-1(VI)chainOS=HomosapiensGN=COL6A1PE=1SV=1;sp|P12109|CO6A1_HUMANCollagenalpha-1(VI)chainOS=HomosapiensGN=COL6A1PE=1SV=3	6.343553309	7.445094887	7.506703069	6.154975656
tr|A0A087X271|A0A087X271_HUMANCalponin(Fragment)OS=HomosapiensGN=CNN2PE=1SV=1;tr|B4DDF4|B4DDF4_HUMANCalponinOS=HomosapiensGN=CNN2PE=1SV=1;sp|Q99439|CNN2_HUMANCalponin-2OS=HomosapiensGN=CNN2PE=1SV=4;tr|B4DUT8|B4DUT8_HUMANCalponinOS=HomosapiensGN=CNN2PE=1SV=1;tr|K7ES69|K7ES69_HUMANCalponin-2OS=HomosapiensGN=CNN2PE=1SV=1;tr|A0A087X1X5|A0A087X1X5_HUMANCalponin(Fragment)OS=HomosapiensGN=CNN2PE=1SV=1;tr|H3BVI6|H3BVI6_HUMANCalponin(Fragment)OS=HomosapiensGN=CNN2PE=1SV=1;tr|H3BQH0|H3BQH0_HUMANCalponin-2(Fragment)OS=HomosapiensGN=CNN2PE=1SV=2;tr|A0A087WV51|A0A087WV51_HUMANCalponin-2(Fragment)OS=HomosapiensGN=CNN2PE=1SV=1;tr|U3KPS3|U3KPS3_HUMANCalponin-2(Fragment)OS=HomosapiensGN=CNN2PE=1SV=1;sp|Q15417|CNN3_HUMANCalponin-3OS=HomosapiensGN=CNN3PE=1SV=1	25.37096026	24.69368749	22.94751751	23.63413483
tr|A0A0A0MS51|A0A0A0MS51_HUMANGelsolinOS=HomosapiensGN=GSNPE=1SV=1;tr|A0A0A0MT01|A0A0A0MT01_HUMANGelsolinOS=HomosapiensGN=GSNPE=1SV=1;sp|P06396|GELS_HUMANGelsolinOS=HomosapiensGN=GSNPE=1SV=1;CON__Q3SX14;tr|Q5T0I1|Q5T0I1_HUMANGelsolin(Fragment)OS=HomosapiensGN=GSNPE=1SV=1;tr|Q5T0H8|Q5T0H8_HUMANGelsolin(Fragment)OS=HomosapiensGN=GSNPE=1SV=2;REV__tr|H0YJM7|H0YJM7_HUMANProteinCASC1(Fragment)OS=HomosapiensGN=CASC1PE=1SV=2;REV__sp|Q6TDU7|CASC1_HUMANProteinCASC1OS=HomosapiensGN=CASC1PE=2SV=2;REV__tr|F8W8F9|F8W8F9_HUMANProteinCASC1OS=HomosapiensGN=CASC1PE=1SV=1	68.08699459	68.1461221	65.75477859	72.24114971
tr|A0A0A0MSK5|A0A0A0MSK5_HUMANTorsin-1A-interactingprotein1OS=HomosapiensGN=TOR1AIP1PE=1SV=1;sp|Q5JTV8|TOIP1_HUMANTorsin-1A-interactingprotein1OS=HomosapiensGN=TOR1AIP1PE=1SV=2;tr|H0YD16|H0YD16_HUMANTorsin-1A-interactingprotein1(Fragment)OS=HomosapiensGN=TOR1AIP1PE=1SV=1;tr|H0YDU3|H0YDU3_HUMANTorsin-1A-interactingprotein1(Fragment)OS=HomosapiensGN=TOR1AIP1PE=1SV=2	50.78092646	49.68002753	48.04884661	44.46319474
tr|A0A0C4DGS1|A0A0C4DGS1_HUMANDolichyl-diphosphooligosaccharide--proteinglycosyltransferase48kDasubunitOS=HomosapiensGN=DDOSTPE=1SV=1;sp|P39656|OST48_HUMANDolichyl-diphosphooligosaccharide--proteinglycosyltransferase48kDasubunitOS=HomosapiensGN=DDOSTPE=1SV=4;tr|U3KQ84|U3KQ84_HUMANDolichyl-diphosphooligosaccharide--proteinglycosyltransferase48kDasubunit(Fragment)OS=HomosapiensGN=DDOSTPE=1SV=8	56.368812	56.41149208	54.89078512	54.68890851
tr|A0A140T8Z0|A0A140T8Z0_HUMANProteindiaphanoushomolog1OS=HomosapiensGN=DIAPH1PE=1SV=1;tr|A0A0G2JH68|A0A0G2JH68_HUMANProteindiaphanoushomolog1OS=HomosapiensGN=DIAPH1PE=1SV=1;sp|O60610|DIAP1_HUMANProteindiaphanoushomolog1OS=HomosapiensGN=DIAPH1PE=1SV=2;tr|H9KV28|H9KV28_HUMANProteindiaphanoushomolog1OS=HomosapiensGN=DIAPH1PE=1SV=2;tr|B4E2I7|B4E2I7_HUMANProteindiaphanoushomolog1OS=HomosapiensGN=DIAPH1PE=1SV=1;tr|E5RJ79|E5RJ79_HUMANProteindiaphanoushomolog1(Fragment)OS=HomosapiensGN=DIAPH1PE=1SV=1	38.68950335	39.43429302	35.28111102	36.09465299
